Id,SalePrice
2484,120824.81953876301
2485,124484.03560254017
2486,155548.7290652205
2487,179394.28077019588
2488,164512.87389009044
2489,148596.2966962887
2490,151529.9169754436
2491,94217.72171096041
2492,177228.08781657723
2493,148266.65115693942
2494,158534.77386819338
2495,89119.76367352948
2496,218536.41761359363
2497,151236.12690318088
2498,111740.65421570913
2499,101697.69358538448
2500,125377.48586047831
2501,139441.31855882815
2502,146707.03240589992
2503,95230.13628265569
2504,180139.37807586347
2505,233894.40702391026
2506,254513.26577702546
2507,319142.35739460797
2508,254513.26577702546
2509,213851.1561247711
2510,225490.6783581423
2511,178595.6481332038
2512,204778.48382157754
2513,206519.2922400417
2514,258326.12741288144
2515,144992.5926656345
2516,163272.08865226255
2517,138573.53774918948
2518,149948.69659620093
2519,220357.81297587013
2520,207235.7213014969
2521,187859.8786466874
2522,224483.33817989926
2523,127231.76861262221
2524,133084.0519150308
2525,140859.1413048014
2526,135758.66207091644
2527,116097.3024124974
2528,128493.84254212756
2529,137957.68031633302
2530,120687.13123106158
2531,246108.84599441828
2532,227005.38444331946
2533,194333.95051257923
2534,233549.62066515768
2535,321264.84396213
2536,236730.4342052677
2537,243456.42075751084
2538,180328.47463845825
2539,188375.7411463105
2540,174614.4412570229
2541,179249.86343509253
2542,154355.62116378528
2543,127335.42993017683
2544,128058.99239001384
2545,133078.35970751054
2546,133031.3892822027
2547,143634.00117782748
2548,154476.20229862662
2549,160360.93771120274
2550,327062.03473477124
2551,136673.9622809623
2552,128850.25106279462
2553,74663.61348287274
2554,105081.83921417143
2555,121625.84167645706
2556,111297.12516654452
2557,110671.67479713485
2558,160879.07228266762
2559,141747.9619139327
2560,140156.531690871
2561,152328.5505316889
2562,127650.12228017546
2563,143845.18326330415
2564,192160.91950439932
2565,154494.39679013303
2566,148051.98633966505
2567,129101.37988432139
2568,196479.13255166987
2569,200868.11203795907
2570,123296.34714579768
2571,183813.4789563838
2572,190145.63424891082
2573,215551.03658198848
2574,282820.16316219047
2575,133546.15750751484
2576,122278.23810266667
2577,154454.55624551288
2578,80557.58769208958
2579,67967.83332789053
2580,118789.4113905196
2581,113712.8329130272
2582,107849.10705726691
2583,287039.1219860381
2584,165841.6755381527
2585,177967.59973028963
2586,227121.66329300674
2587,199117.81623123164
2588,160365.88285133237
2589,144793.44314291867
2590,213395.80485599017
2591,207401.5681852946
2592,208421.33572208905
2593,251913.43862115307
2594,180176.0976039423
2595,211727.52380885754
2596,328810.08850508864
2597,179979.14840831838
2598,272283.2223530933
2599,328302.6598905149
2600,195820.5109683463
2601,146532.7570191
2602,78999.03788394445
2603,106520.72285988998
2604,80701.06060642109
2605,66619.76617247722
2606,145082.84325234385
2607,187493.23918498252
2608,193711.75182255273
2609,159642.4018408693
2610,113875.82963705626
2611,135051.1884120551
2612,147258.1666569884
2613,134656.2153634298
2614,126600.08200362769
2615,148811.30487124188
2616,141561.29411362085
2617,179416.59685144076
2618,209646.8508316163
2619,198081.98485827478
2620,181197.76431932155
2621,179952.5776549894
2622,180237.5076790525
2623,244358.27761312207
2624,279083.09753386315
2625,333007.05609344837
2626,158198.64862505253
2627,186715.02956867567
2628,442665.3702083884
2629,591986.1358967712
2630,377241.5396886001
2631,445501.9969051165
2632,438469.83588946145
2633,311910.4161284089
2634,407027.893035396
2635,155552.76888666343
2636,186429.0200041652
2637,195460.87886727002
2638,253615.31492759343
2639,189083.58392914574
2640,145629.38909028718
2641,105704.88839147711
2642,191223.9275706334
2643,99310.64961985374
2644,120479.53190516881
2645,102795.93987876986
2646,97348.54636978495
2647,102162.64514942747
2648,142252.10625303688
2649,149255.80669752354
2650,154361.21688226776
2651,143664.89034686174
2652,418459.8588501708
2653,244612.79025371347
2654,238665.72149290435
2655,391459.66230379493
2656,331119.84744650667
2657,349121.63978364907
2658,285086.2286307594
2659,322875.28092233377
2660,347463.4747165677
2661,359157.1331153013
2662,365654.2981743345
2663,262444.43159653514
2664,266851.2810224147
2665,328293.1171997429
2666,275992.7259612162
2667,170524.49555131648
2668,185041.68221164853
2669,176733.5728973006
2670,299282.49689889426
2671,186964.0973215775
2672,187476.79613764535
2673,210291.65331040832
2674,210594.60177423173
2675,182642.68837114895
2676,182449.8211982812
2677,191747.52852527853
2678,257444.52830806896
2679,279500.74226918584
2680,280183.4447706824
2681,421973.0500871699
2682,348357.67585466
2683,551773.5636909564
2684,317869.8975371835
2685,368854.9719241535
2686,248732.16671096772
2687,316184.2669638406
2688,231596.99609442326
2689,222810.98631283717
2690,470352.8135597972
2691,174440.28593429332
2692,133044.03808932097
2693,199865.4269890072
2694,143915.53482517615
2695,188121.23281831612
2696,185312.16566610555
2697,182960.9787379124
2698,183204.45248873113
2699,175233.59104827972
2700,155556.08835346779
2701,151553.1628949046
2702,115313.23656357972
2703,141010.2054992693
2704,140892.6273084734
2705,120547.65866620764
2706,115272.74385888493
2707,126411.53115952521
2708,136129.9122204581
2709,108961.71165199245
2710,127488.79574391017
2711,285400.78477626055
2712,395854.78067016567
2713,172312.9013559096
2714,157750.17009335503
2715,163090.09721503613
2716,155518.61929486197
2717,181070.15672023545
2718,227119.1080686179
2719,151555.91319431976
2720,180501.4688805346
2721,134452.01517270683
2722,155841.48796916992
2723,147610.28561304702
2724,131582.8232837755
2725,135477.60405423614
2726,141092.80785984683
2727,176763.49919812527
2728,164801.69995375836
2729,152806.9047282871
2730,139554.13045184495
2731,129826.41315221383
2732,126377.57830586683
2733,152529.7265622798
